,sessions,sequence,ground_truth,entropy
3075,5f3b4b4b37bb,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3076,5f4bafde0472,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3077,5f586f781fc2,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3078,5f58c26a913f,"['Lock SSH directory', 'Save SSH key']",0,5.371249256558585e-11
3079,5f7d7b371cf7,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3080,5f8947005483,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3081,5f8a25e2ffc4,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3082,5f9b46ab98f2,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3083,5f9b811a1e91,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3084,5f9d43c225a7,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3085,5fa0633fbb48,"['spawn new shell', 'spawn new shell', 'enable shell builtin commands', 'System info', 'ping and spawn a shell', ""print current process's executable""]",9,6.212769838147307e-17
3086,5fa289bc0654,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3087,5fcac07cfb92,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3088,5fd81e95df0b,"['spawn new shell', 'spawn new shell', 'enable shell builtin commands', 'System info', 'ping and spawn a shell', ""print current process's executable""]",9,6.212769838147307e-17
3089,5fdaeebffa7a,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3090,5fde8e2421f7,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3091,5fe211251024,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3092,5fe499b76024,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3093,5ff0dff6d9e4,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3094,5ffa5a8fa2be,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'Remove security features', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,4.2915659099634557e-91
3095,60039df11892,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3096,6013fb60ec74,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'Remove security features', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,4.2915659099634557e-91
3097,601552e73a31,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3098,6025f2896080,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'Remove security features', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,4.2915659099634557e-91
3099,602c58cad7c3,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'Remove security features', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity""]",0,1.9428360597839698e-53
3100,603f3ba2417a,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3101,6043ec85d9b9,"['spawn new shell', 'spawn new shell', 'enable shell builtin commands', 'System info', 'ping and spawn a shell', ""print current process's executable""]",9,6.212769838147307e-17
3102,6045fb4e6522,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'Remove security features', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,4.2915659099634557e-91
3103,605631b7e5c9,"['spawn new shell', 'spawn new shell', 'enable shell builtin commands', 'System info', 'ping and spawn a shell', ""print current process's executable""]",9,6.212769838147307e-17
3104,6061abef1a8e,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
3105,6073446469ec,"['Lock SSH directory', 'Save SSH key', 'Get CPU counts', 'change password', 'password prompt', 'change password', 'Get CPU info', 'Get memery info', 'Get where ls is', 'Get system info', 'Get crontab deamon process', ""Get logged user's activity"", 'Get system info', 'Get CPU counts', 'Get running processes', 'Get system info', 'Get system info', 'Get current username', 'Get CPU model', 'Get file system size']",0,2.6174549987762755e-96
